"stock_id","P_terminal","P_no_fishing","P_no_fishing_adjusted","P_no_env","P_one_env","N_divergent","max_f","min_f"
"120019680Largemouth Bass",0.486741013322346,0.916119398435987,1.25995080422191,0.31890919901932,0.363431278389919,44,2.4224279996562,0.119058862264325
"120019680Largemouth Bass",0.288183739505189,0.654617433628186,0.641759805014241,0.282293513975645,0.282030704076809,10,1.81850992129502,0.225571207178821
"120019680Largemouth Bass",1.04643488342814,1.29205243658275,10.1898385408835,0.348622634650663,0.443712079834214,124,1.92993679892344,0.146975419122909
"120019680Largemouth Bass",0.262763484302148,0.359392540136841,0.402676248048171,0.243929478668813,0.248389499565449,17,2.39977046831132,0.273411634165636
"120019680Largemouth Bass",0.145960360887843,0.234061291988362,0.418294412519368,0.115363766237436,0.120391314778362,2220,2.48572630683319,0.0234061796794187
"120019680Largemouth Bass",0.179003442089253,0.250408964735268,0.238521159585725,0.21919963955775,0.198959409815277,65,2.30589706153245,0.232901334975275
"120019680Largemouth Bass",0.185785931618483,0.229752575544371,0.219065278275723,0.201832519391037,0.207134931543992,2054,2.62343573642319,0.180293484783623
"120019680Largemouth Bass",0.394819033843357,0.484697618226453,0.552331959565421,0.351914132213666,0.34372767758273,14,2.12011938520381,0.176820589564459
"120019680Largemouth Bass",0.606272949447249,1.04430860755923,1.29658047302295,0.468655303093571,0.563716107817433,130,2.92271050459907,0.0966873883071207
"120019680Largemouth Bass",0.423198300691942,0.562994425775947,0.539527489330184,0.45708331779641,0.467861045651893,2012,2.48686109443313,0.114718240703563
"120019680Largemouth Bass",0.111936505031112,0.246686526305412,0.247924823402906,0.111183907074096,0.111075236096947,25,3.11464702332787,0.0778527803595029
"120019680Largemouth Bass",0.0784465931013787,0.0936390411972307,0.0910870879635068,0.0815663818502047,0.0824729361166571,0,3.50445200338538,0.216688042255437
"120019680Largemouth Bass",0.266961671475071,0.625838145738897,0.621469159807078,0.271781219588379,0.258333137886336,127,1.95781759664062,0.121552296419778
"120019680Largemouth Bass",0.101898482301375,0.103747190621714,0.267795009142121,0.0590164306646242,0.0498752523768126,88,2.1450650528696,0.0552577278288028
"120019680Largemouth Bass",0.129178036624335,0.644565672806963,0.636105021530314,0.13893789564007,0.112848255498869,1551,2.87541300866715,0.238858702428783
