"stock_id","P_terminal","P_no_fishing","P_no_fishing_adjusted","P_no_env","P_one_env","N_divergent","max_f","min_f"
"120017991Bluegill",0.266258584582661,0.394654478443034,0.394434389824275,0.266485842933633,0.254871197081082,1752,1.81021878196576,0.292943636485433
"120017991Bluegill",0.14675400755637,0.532164276181885,0.531857356771371,0.147071171739307,0.148070046398162,342,2.04655391850056,0.0711095948725902
"120017991Bluegill",0.327323579691669,0.458083989184359,0.458167507454346,0.327239951970788,0.342874294534402,165,1.67450724548653,0.357418949393123
"120017991Bluegill",0.0756564548183608,0.226516886000261,0.21125548732308,0.11403038355192,0.0952006187033794,240,1.75593868710284,0.278373404985547
"120017991Bluegill",0.125570586481464,0.16215859673473,0.625961356467161,0.0457248973830777,0.0619282508416226,55,2.21265736009613,0.124134783740018
"120017991Bluegill",0.261424525633402,0.326351089924269,0.31723902607153,0.272313331556005,0.280034508778152,14,2.13865930860657,0.0977254103428688
"120017991Bluegill",0.0407752707589947,0.0985336148399545,0.103411409425452,0.0366873121449764,0.0345017033399535,2158,2.21459119859322,0.0887704333762761
"120017991Bluegill",0.0597542325707467,0.106258051626845,0.100549047183503,0.0671368072654302,0.0727277769543208,76,1.83405828878233,0.231980642566077
"120017991Bluegill",0.014607189010709,0.0257762246954324,0.0247514864793181,0.0158188350961508,0.0166709663047965,2080,2.98191986127162,0.0779631540884411
"120017991Bluegill",0.289307308100178,0.383493297739452,0.420104600908638,0.263964249564286,0.252496360351497,121,1.96873654480641,0.113836334030839
"120017991Bluegill",0.121005196699172,0.569312182855331,0.561101809996564,0.12572949988318,-0.050392420150428,78,2.76185674313528,0.162649919178842
"120017991Bluegill",0.680294082721164,0.76640373261475,1.08246869671128,0.539678691024774,0.563263432778198,5,2.76294484018459,0.260116289844094
"120017991Bluegill",1.30372523252603,1.40837905461213,1.82001426674769,1.03004985323995,1.14137586290025,373,2.83841169033108,0.11537485559695
"120017991Bluegill",0.338789572701742,0.529979186154445,0.750982497433281,0.216782589319348,0.17543314284922,30,2.29066463664424,0.132231905387273
"120017991Bluegill",0.0306547161988322,0.0670236284225963,0.0630518292675274,0.0378401901073604,0.035707111049708,31,2.12535786661763,0.154865084494287
"120017991Bluegill",0.456688243679357,0.662317837450204,1.25532521140695,0.260376142550842,0.324935860803532,18,3.42874318283915,0.168369557981105
"120017991Bluegill",0.307459399951999,0.566651847205233,0.58458501064343,0.297420547100394,0.299074776814782,171,2.63893650712835,0.174803797411138
"120017991Bluegill",0.300481899938497,0.3603972643091,0.451486913776783,0.245930247200769,0.327111124794806,314,2.91152478643708,0.21590764030115
"120017991Bluegill",0.254306946154374,0.431535337766733,0.63550283188888,0.20411349053345,0.220388083315184,5,2.80187019812166,0.062330350828549
"120017991Bluegill",0.454141003168485,0.538554406868133,0.630658890692894,0.389926920839317,0.48257597516227,207,2.70244075495661,0.256911702242523
"120017991Bluegill",0.334610664701207,0.40544924656294,0.552540183955142,0.25934198915384,0.375081122518839,270,3.24203829120387,0.134537550979969
"120017991Bluegill",0.0701572651545918,0.0885204709497381,0.136796351380937,0.044450309281346,0.0836907344627639,109,5.20011793088334,0.0384783907534723
"120017991Bluegill",0.50173053816594,0.641947165108797,0.794330083201078,0.423801021115108,0.468219986950161,206,1.75680497060962,0.318954242859178
"120017991Bluegill",0.748541818109322,1.06997363587529,1.05080995049126,0.780042528613554,0.817757697600549,455,2.93326319370113,0.137123486736593
"120017991Bluegill",0.28262578768999,0.342898005578704,0.318288509604846,0.322551957488383,0.373672037189369,3,2.40589471335895,0.302669077857033
"120017991Bluegill",0.165662662520651,0.251616028260369,0.3056225414692,0.166762140842886,0.161677486874508,1390,1.91876459823744,0.459745580178318
