"stock_id","P_terminal","P_no_fishing","P_no_fishing_adjusted","P_no_env","P_one_env","N_divergent","max_f","min_f"
"69886444Smallmouth Bass",0.424521484731575,0.657838271026038,0.635121254971777,0.458766120456548,0.371795101818303,2072,3.07470645185148,0.207612234552572
"69886444Smallmouth Bass",0.290016621323985,0.329254719550266,0.275024521795099,0.374241832122783,1.4221842456934,1245,1.84546695511721,0.205212353927043
"69886444Smallmouth Bass",0.303802939343329,0.391055336623336,0.365541380767043,0.339034930711105,0.658164362257792,986,1.79705031009045,0.543918789272021
"69886444Smallmouth Bass",0.0495521714895533,0.0681510541942229,0.0800292853027202,0.0419016112073285,0.0819535857882173,2334,2.56767201276971,0.233829944097183
"69886444Smallmouth Bass",0.40651149850352,0.512412037329005,0.648010540081531,0.311432530723639,0.75283186735779,1267,4.77107658480327,0.0828029202594518
"69886444Smallmouth Bass",0.235518081662534,0.697351338528054,0.642547811607508,0.341128953061245,0.570207023234813,914,2.5432781097641,0.161150766545158
"69886444Smallmouth Bass",0.518723555504077,0.778773523253742,0.777581428265825,0.524677447664811,0.525596567781546,705,2.61390051317875,0.320183400718602
"69886444Smallmouth Bass",0.286832952460867,0.327785572307433,0.387008472514564,0.241891152294727,0.5145174590668,2090,2.14515682950488,0.347640883811359
"69886444Smallmouth Bass",0.177793763497679,0.269820073269638,0.287282780592185,0.162937788780172,0.311049679015194,2169,1.82064806457164,0.117179724955031
"69886444Smallmouth Bass",0.071502439628086,0.379007736910067,0.3734795024917,0.0785098463614899,0.139837025935275,384,3.01495288537676,0.190881463129767
"69886444Smallmouth Bass",0.44043399602185,0.558190623489209,0.565220237990588,0.43912240174686,0.456991992233581,138,2.12841639814331,0.41626407843783
"69886444Smallmouth Bass",0.924317985660751,1.19989023211868,5.73285619850217,0.409513990534739,1.28599470763541,44,3.11195018247594,0.0859511464239347
"69886444Smallmouth Bass",0.532391300370391,0.640477808794305,1.0871845761278,0.419629920400084,0.618612168108607,1965,2.63051249469391,0.20384096951129
"69886444Smallmouth Bass",0.130338765973183,0.151668694460383,2.20536084718582,0.0219456753620448,0.0110650029595665,423,2.50288535638003,0.0680924302254695
"69886444Smallmouth Bass",0.158121384472495,0.203930818265401,0.185570902995626,0.219669511191264,0.664741709514358,183,3.24277525669307,0.177592280945446
"69886444Smallmouth Bass",0.543054204950059,0.653508201190513,1.85494722368051,0.309214710126418,0.355101165445911,840,2.15016494190893,0.388249357938772
"69886444Smallmouth Bass",0.300458071291646,0.426797580712342,0.776066983937754,0.270559344447778,0.269566676350273,2023,2.00348831251947,0.475222923878814
"69886444Smallmouth Bass",0.0198266611542222,0.0404303821991078,0.0368961983087091,0.0299132155354576,0.02591160367832,21,1.84626327023371,0.342433793157754
"69886444Smallmouth Bass",0.413637881445729,0.63632274836045,0.619541488955438,0.433465740108695,0.509319469723215,383,4.32615968508326,0.0379996995335116
"69886444Smallmouth Bass",0.24955951615637,0.733471500818244,0.730319857074503,0.252423735302952,0.321671692975682,1052,1.65413397158701,0.392422465062305
"69886444Smallmouth Bass",0.299217335660463,0.453978704547047,0.445369180043026,0.309302712095862,0.34741373628829,61,2.20115638054166,0.25494465551857
"69886444Smallmouth Bass",0.259980529409253,0.445262393011749,0.451025337690721,0.267624755642366,0.402663862529088,53,1.63156633047434,0.293540915122027
"69886444Smallmouth Bass",0.399261975935567,0.500368701064564,0.536562617418137,0.380953868240964,0.740494490520203,805,1.63310024464598,0.438909212570512
"69886444Smallmouth Bass",0.194256865884246,0.326623488604456,0.364832829384967,0.166024436754548,0.16214448105126,79,1.4956565951703,0.556154738465321
"69886444Smallmouth Bass",0.68666676838027,0.954822134502763,1.01967794209275,0.57038273628435,0.481053922286174,3,2.4283152151481,0.212777639689327
"69886444Smallmouth Bass",0.377586160340517,0.871916489533595,0.884281788341481,0.370538765095679,0.369855966897577,913,1.52294628288571,0.366035854898085
"69886444Smallmouth Bass",0.117582573418469,0.253279940484997,0.250024941266705,0.159540040303032,0.158850142413694,124,1.2622753964027,0.332977657559222
"69886444Smallmouth Bass",0.143717623290436,0.573357202704182,0.555265738744699,0.169118732034973,0.170285960137017,1410,3.01658989567403,0.112700316166177
"69886444Smallmouth Bass",0.0580035038384308,0.0842259740851499,0.079445225432203,0.0647926278140373,0.0651090813733806,1606,1.42623277397526,0.346200632496764
"69886444Smallmouth Bass",0.407861090368036,0.599053988078526,1.80283856651287,0.236730084623511,0.23703825384462,40,1.66139221407364,0.26047479020726
"69886444Smallmouth Bass",0.2336012589604,0.420478733198099,0.402845282303005,0.263134958249181,0.263373297079147,347,1.63605992639513,0.431960961768518
"69886444Smallmouth Bass",0.052787504013917,0.0689189008835867,0.0721509677126751,0.0507808241517276,0.0507715390358634,26,2.49201324425716,0.152065041392395
"69886444Smallmouth Bass",0.241324158310823,0.388522698487694,0.333551595191203,0.365945176547311,0.374200816400768,551,2.70593669153669,0.474934041459577
"69886444Smallmouth Bass",0.102479448252644,0.479919507295102,0.480761029210917,0.101411832687096,0.101565948743084,204,1.90952547985004,0.150921665092171
"69886444Smallmouth Bass",0.286130298308825,0.679845860970716,0.644789055723102,0.351270441345969,0.581107449824972,37,1.33628168808777,0.134618404058775
"69886444Smallmouth Bass",0.436799912291018,0.611670623664998,0.987523874523003,0.332072107196766,0.332801855983259,10,1.422445914655,0.529770739420408
"69886444Smallmouth Bass",0.284776665324931,0.452554861164502,0.455557815069882,0.283685818018277,0.283782131197921,1659,1.34367845753509,0.292592906839774
"69886444Smallmouth Bass",0.219733984537959,0.449251322780861,0.450021287198356,0.219327442583715,0.219789116767945,1405,1.33778678747885,0.524631306064446
"69886444Smallmouth Bass",0.479101138362983,0.505004163193833,0.448362216705987,0.567736767999522,0.526250609703573,335,1.88340210511937,0.0825991810399706
"69886444Smallmouth Bass",0.555415870051583,0.678446588065533,0.724207271212688,0.521164657992792,0.506642951929045,1562,2.40567750127678,0.387296529804488
"69886444Smallmouth Bass",0.404248909678148,0.523351636473135,0.505072004581014,0.455740102823476,0.436615462361963,2528,3.72684679299427,0.0456972800305096
"69886444Smallmouth Bass",0.23407395690012,0.383825358018799,0.378014456212317,0.258407913168317,0.268198586997607,1985,1.45838489585225,0.557911349797439
"69886444Smallmouth Bass",0.313997512826177,0.669516039461226,0.726952289825045,0.244378004709561,0.231786813166874,489,2.69365513515051,0.0162858900495288
"69886444Smallmouth Bass",1.01840162318309,1.14504674948823,1.14074317847433,1.03128548299855,1.03474019991029,185,1.94883125520675,0.263975998924055
"69886444Smallmouth Bass",0.0382797359941103,0.101059603977894,0.0907594896454037,0.0896709506785798,0.112687630453635,437,2.17007971404854,0.35487020909436
"69886444Smallmouth Bass",0.404610964870541,0.48839954882691,0.483813511535176,0.409781056499407,0.416749682396578,1361,2.29960848481953,0.294947197326005
"69886444Smallmouth Bass",0.0596442936296293,0.195344981968091,0.182734186110798,0.112300735136329,0.111788497531306,28,1.81188086829817,0.0967233036755163
"69886444Smallmouth Bass",0.255752650474125,0.538188297514663,0.523678199424962,0.277124586298464,0.277334783024757,494,1.94859220749061,0.263197523566238
"69886444Smallmouth Bass",0.147208090075452,3.96476094269808,3.94570076813954,0.165145696990028,0.165052774458423,95,2.41809237873803,0.177496738395592
"69886444Smallmouth Bass",0.465822453141113,0.609346023269792,0.762827610470198,0.468009177881169,0.477300295154219,420,1.78957732128943,0.12420957242993
"69886444Smallmouth Bass",0.546726919143467,0.84540131550833,0.838983742042658,0.55398632374014,0.527446196759564,988,3.11566075293831,0.321393902576528
"69886444Smallmouth Bass",0.14681925316508,0.993151385207681,0.98964234483079,0.153157623146747,0.152694318228827,316,2.70807452236515,0.190014163301809
"69886444Smallmouth Bass",0.176258972629998,0.275401208275567,0.294839948745951,0.168012584970593,0.175038235941502,1395,1.73010306373579,0.265856853765874
"69886444Smallmouth Bass",0.183959244520074,0.241246995606767,0.240236082627655,0.189679809562592,0.18428689441256,2339,1.85071395016782,0.122445876105412
"69886444Smallmouth Bass",0.664628686670492,0.784848037016607,0.782828057189532,0.669936863550497,0.678195603553539,169,2.58480186253822,0.235592076768315
"69886444Smallmouth Bass",0.449725303377204,0.5497702664274,0.526636570489644,0.480555382935258,0.566738685663764,63,2.33412786628918,0.0593494006186459
"69886444Smallmouth Bass",0.0855134817962789,0.55969035717454,0.543049504954897,0.110139492153223,0.0850186054634049,71,3.96511467014448,0.116306504150895
"69886444Smallmouth Bass",0.118793567500557,0.226664878006103,0.224390758495634,0.121909390998938,0.114949149341969,2104,1.39482600666194,0.348913477418004
"69886444Smallmouth Bass",0.243833266731951,0.364977157425774,0.428160383700954,0.214186099011821,0.20358568503858,2159,1.89803458073211,0.0753042976984808
"69886444Smallmouth Bass",0.0163430761342711,0.0209164576219277,0.0209951320341811,0.016445051957254,0.016457345641669,1603,2.23435715526647,0.36427598478785
"69886444Smallmouth Bass",0.0324043999664772,0.0595048228935947,0.0618676652838383,0.0303741389393739,0.030261621424369,120,2.82292163535613,0.34287775555319
"69886444Smallmouth Bass",0.101276275636317,0.132154986141593,0.13665798957377,0.0995401888047118,0.107223669314073,1932,1.74405732322063,0.20764910402866
"69886444Smallmouth Bass",0.755183173203968,0.901374877004887,1.0086796496631,0.680732212356094,0.891456281959892,1708,2.73438052979354,0.185940523825535
"69886444Smallmouth Bass",0.245559805202108,0.358443095283821,0.452289860578262,0.194833792690614,0.479334321935461,2071,1.63701066804897,0.213612593758038
"69886444Smallmouth Bass",0.127540265928706,0.301705045726959,0.27397240631178,0.208035650283852,0.256673980411944,163,1.35881238774263,0.292143554863088
"69886444Smallmouth Bass",0.204379204191489,0.39328030966701,0.386843673146529,0.240457430108664,0.2023660547259,76,1.18823258242893,0.354949712126286
"69886444Smallmouth Bass",0.558863452060751,0.711491998156425,1.01115836533285,0.448274736405633,0.431490548510429,244,1.21000309907239,0.604383661338905
"69886444Smallmouth Bass",0.234605106186072,0.64864380954925,0.630612313413489,0.273121780171782,0.209396136164264,437,1.4462438750308,0.0345918415517342
"69886444Smallmouth Bass",0.604380876419264,0.82971866103996,0.829819401160083,0.604497315492482,0.612801604954552,490,1.47115240830634,0.126517810293704
"69886444Smallmouth Bass",0.397574724995596,0.488818753179298,0.624837737197094,0.346001939857255,0.352015699696402,1673,1.81386495698119,0.179827343053062
"69886444Smallmouth Bass",0.226827688256966,0.944973641521236,-0.653380028224267,0.786765389004036,0.495792774017201,612,3.41569359842535,0.107017017983521
"69886444Smallmouth Bass",0.917644578972939,1.05953609505014,1.18836644149275,0.845016961288475,1.04518313243916,766,1.96289882342083,0.0434552812319821
"69886444Smallmouth Bass",0.0476195151723426,0.167548027590237,0.153696435926423,0.08201642454842,0.165990418215598,2310,2.34857045723164,0.333149334143533
"69886444Smallmouth Bass",0.268431854495164,0.437477544401609,0.480204683313431,0.21160044990696,0.308375578618945,31,1.65202846375004,0.209996238991952
"69886444Smallmouth Bass",0.201569014452458,0.397915790954382,0.398987214414473,0.21821427790597,0.257849485842197,1073,1.7117890465584,0.272839635009535
"69886444Smallmouth Bass",0.113402069624719,0.295250220532239,0.124436598734708,0.181225308483706,0.044630182147672,559,1.5634435603496,0.451915611253491
"69886444Smallmouth Bass",0.189865096391154,0.327141856207374,0.470951544165564,0.127951156458084,0.142135583314786,1802,1.88241610149663,0.39992498528197
"69886444Smallmouth Bass",0.0729008735446548,0.0945180051242713,0.228071287217728,0.0324642349909086,0.040403172449181,990,2.77483708701277,0.177339578973439
"69886444Smallmouth Bass",0.875336704048229,0.906313085380962,1.38113673699995,0.656300322525563,0.543812904539578,56,4.24031796208419,0.066986997580053
"69886444Smallmouth Bass",0.152278911596489,0.895952338622267,0.878957796995734,0.175097855069123,0.108661791166207,1129,3.24676818697229,0.106432467253613
"69886444Smallmouth Bass",0.0137969010354733,0.237791328037485,0.231073187293441,0.0519986077219937,0.00644638830300139,80,3.00417536098875,0.27468470937598
"69886444Smallmouth Bass",0.0175305735508852,0.0345020543827137,0.0319097710962634,0.0214841474202708,0.474505004228627,54,1.73702543405243,0.00516240371475673
"69886444Smallmouth Bass",0.728446195792088,0.795778849057995,1.39203547575989,0.546432623506512,1.69961335088079,487,2.28830507850284,0.22881340743563
"69886444Smallmouth Bass",0.372936628351958,0.448258584541367,0.493105570168422,0.340869658905675,0.586307574971522,2709,1.75802424245231,0.148109799988338
"69886444Smallmouth Bass",0.0726858639370042,0.252569370296415,0.228680907698411,0.136460378890519,0.441182663188087,1807,2.17548333636569,0.105938239741907
"69886444Smallmouth Bass",1.22690195286775,1.46897287190888,3.50737496099442,0.494171582900966,0.138935895634776,245,2.54949746418742,0.0907134723895108
"69886444Smallmouth Bass",0.026404608617674,0.317191455429479,0.320874746906718,0.023288510874927,0.00785892651984059,1467,3.86591701940645,0.288342816705041
"69886444Smallmouth Bass",0.280513538812036,0.571934887404477,0.58780071927457,0.266172603566848,0.15976200527475,282,1.88522367176514,0.19912283341855
"69886444Smallmouth Bass",0.295388981129293,0.314470760264309,0.328705319923048,0.283088475810631,0.238600690025177,1678,1.9807877227675,0.0547783298057614
"69886444Smallmouth Bass",0.00854445247905633,0.0241380140823329,0.0261269586111919,0.0079774255747148,0.0177446817970228,748,3.42805727550694,0.0666102805414732
"69886444Smallmouth Bass",0.358549489984812,0.652341147918765,0.901745780469831,0.314542838976068,0.332846247209471,1100,2.05440457200364,0.338990329634727
"69886444Smallmouth Bass",0.391285197792053,0.881529582190382,0.877057699848205,0.396152442741034,0.405690993319826,660,2.16816973999545,0.285930258391609
