"stock_id","P_terminal","P_no_fishing","P_no_fishing_adjusted","P_no_env","P_one_env","N_divergent","max_f","min_f"
"91692521Bluegill",0.304545785566458,0.538821597636373,0.541544635217702,0.301855236896425,0.300213335264538,239,1.54367418813494,0.291942131391379
"91692521Bluegill",0.51067082105161,0.681897378467189,0.695132184451922,0.498165787148242,0.457899995495865,549,1.43441102855044,0.446222949807645
"91692521Bluegill",0.0662233816993836,0.164223528200179,0.189286601190714,0.0517058181524206,0.0347522315813755,20,2.44103751230475,0.114309116902592
"91692521Bluegill",0.175257044521651,0.311517924500781,0.311660045294663,0.180285204709265,0.242587519525068,92,1.75877461204423,0.206947757009881
"91692521Bluegill",0.107840846008001,0.318203979707292,0.332703465848172,0.0955548081818711,0.0646754057793736,17,2.40111629761457,0.249869010965816
"91692521Bluegill",0.0921120139045455,0.177723788039409,0.178358730440711,0.0918552759777315,0.0933874710603207,5,1.8786408488332,0.283495610558503
"91692521Bluegill",0.251579775583758,0.597211287735295,0.5880384855936,0.262570008266288,0.247709250532762,11,2.66548753077236,0.123406173398374
"91692521Bluegill",0.132935270128309,0.577700981132046,0.566274696124597,0.14762051573943,0.128013589896183,19,3.19877709669949,0.0931450373809786
"91692521Bluegill",0.513935746603246,0.703932922589013,0.876097872991762,0.408624909012625,0.572620357290488,1,2.23572967904182,0.127184282266179
"91692521Bluegill",0.452272810276806,0.604467360596375,0.633586024629862,0.427608959589839,0.463346001175497,5,1.87442221348911,0.318167575896274
"91692521Bluegill",0.0710235712062734,0.296618817221157,0.274861895127569,0.125391365753886,0.122691176260548,31,2.40185825768748,0.10620715975856
"91692521Bluegill",0.227618223033575,0.442719802795871,0.516503900078714,0.17842283127505,0.17972545262383,194,3.76089221512838,0.169090224147457
"91692521Bluegill",0.0482099886587985,0.0973863102480911,0.0933951060281346,0.0534273831060119,0.0532367999234474,208,2.57408966813107,0.114256907079633
"91692521Bluegill",0.502233703288803,0.837240898538125,0.752203981483136,0.640458797362396,0.634832281417847,23,3.03331198525071,0.47661090280053
"91692521Bluegill",0.675468909725262,0.857807219845642,0.863984371352338,0.686880891600422,0.686189152891744,955,2.14470464076384,0.320543674981522
"91692521Bluegill",0.851180117721411,0.947820284694584,0.946098951293454,0.853020708217765,0.852445643492158,141,2.46919269918,0.108665335332219
"91692521Bluegill",0.0415619416083149,0.0604739352300323,0.0612589910999036,0.0407864991398391,0.0410221881932087,1707,2.34277896331865,0.217616074372937
"91692521Bluegill",0.23439156024662,0.57079439630076,0.56955303483539,0.235678622962929,0.235280735888943,243,2.25070228777069,0.314863783183898
"91692521Bluegill",0.235258538835775,0.499269392963976,0.498557651959276,0.236000884082219,0.235770926575014,97,1.79227074180068,0.078535441124778
"91692521Bluegill",0.500397769640111,0.579233638076595,0.604022238425557,0.481038383876678,0.478500859717811,4,2.02120434664046,0.274607988665408
"91692521Bluegill",0.506614464484147,0.531534915832536,0.49669574083533,0.553960624462697,0.562591131601095,111,2.64589339081918,0.114246015109729
"91692521Bluegill",0.145433487441933,0.252213531373278,0.243473702600462,0.157176908428413,0.159289018926051,23,2.29903470401351,0.215804073686193
"91692521Bluegill",0.517003312705567,0.631490050626939,0.802448091332826,0.416513858448556,0.417910662867257,25,2.17762392808476,0.455194225599399
"91692521Bluegill",0.19703873203627,0.236759709711305,0.232879729700757,0.202505033333269,0.202390079497126,2,2.50818696472836,0.180208686535654
"91692521Bluegill",0.0281586251765527,0.0495884333367024,0.0456894912214272,0.0346030776167719,0.0344551530574754,80,3.29556448187685,0.101680531593879
"91692521Bluegill",0.544461864404075,0.8461635456871,0.890754632580166,0.51411648539093,0.514557433573369,19,2.571527902514,0.310679396949548
"91692521Bluegill",0.324898167078835,0.610394886690667,0.610627220673674,0.32466389062551,0.315971981014945,35,1.483415508971,0.317147888886138
"91692521Bluegill",0.288845005623663,0.394583087936383,0.394187997476304,0.289252673714324,0.31955067939168,50,2.12131910910266,0.332498200652651
"91692521Bluegill",0.116809269285338,0.16858076227479,0.168716438841751,0.116708056128022,0.181267789498878,4,2.45071344852621,0.0732506556850798
"91692521Bluegill",0.178684600624593,0.342627092629281,0.342062931200328,0.179264212288712,0.217679407239775,3,1.80808898902415,0.280544986163413
"91692521Bluegill",0.811237798657416,0.866482176327429,0.845396488303329,0.850151653313769,0.8671594573608,14,4.46548548053384,0.071794288037195
"91692521Bluegill",0.108663934884164,0.125369085743219,0.411489626286572,0.0373040882392677,0.0292438871827869,31,2.80947582069479,0.0223482344283156
"91692521Bluegill",0.196955362818515,0.554802850852914,0.545750676972565,0.219092400955323,0.229674893177937,211,2.48854214587235,0.0168270223912355
"91692521Bluegill",0.21045943195864,0.382334717597914,0.506077534444542,0.198051180225971,0.210375942142433,260,2.98332070454128,0.129866093638697
"91692521Bluegill",0.548522101437253,0.592318909214469,0.828517776969689,0.434656774141661,0.35894063151003,174,1.38726888322723,0.223849540457928
