"stock_id","P_terminal","P_no_fishing","P_no_fishing_adjusted","P_no_env","P_one_env","N_divergent","max_f","min_f"
"77358110Largemouth Bass",0.350381608280636,0.41471171907349,0.428112690334898,0.352534129969579,0.391023510683789,16,1.90691378821516,0.212309514024295
"77358110Largemouth Bass",0.356812063398511,0.44949880940813,0.453362667420023,0.366516660123361,0.420257416786872,10,1.47976819869424,0.218254664063331
"77358110Largemouth Bass",0.358204612337048,0.589919920322103,0.778854481603752,0.257417717190641,0.185599876142182,23,3.04312032639774,0.204162680288313
"77358110Largemouth Bass",0.536474372421039,0.53819843671674,0.53358043222599,0.56040495821422,0.66644045949355,59,1.33661978613657,0.00530579316571284
"77358110Largemouth Bass",0.204330191145457,0.275409693639357,0.262815475549122,0.241463769031287,0.237677176619827,206,3.74355136828268,0.0855864962009379
"77358110Largemouth Bass",0.315807460457063,0.706444876793082,0.739456427031158,0.324274924503507,0.323213341359585,324,2.17640775873818,0.214631588220418
"77358110Largemouth Bass",0.280003387473644,0.508563321310594,0.523712903799453,0.277741544132191,0.277968450143317,53,1.41663999448745,0.412775223778047
"77358110Largemouth Bass",0.28205882723379,0.432720904594148,0.449768346349265,0.285683758080133,0.28485419047847,669,1.6937726352938,0.0707185577428043
"77358110Largemouth Bass",0.38890439173088,0.586747862938903,0.689835221537188,0.331585404782729,0.334327675408342,40,2.64185672124136,0.170350247545093
"77358110Largemouth Bass",0.0700082408158673,0.0889940689620278,0.0854041554539584,0.096028011567408,0.107689951184997,9,1.90218511869582,0.250815870682458
"77358110Largemouth Bass",0.008014961558997,0.00959049661657493,0.0634127227694959,0.00230351681950891,0.00204623339182099,1,2.97176053423391,0.00523408224857454
"77358110Largemouth Bass",0.081253702983125,0.251974790337058,0.243801757282128,0.136363177376319,0.160346512561234,69,1.98656866591163,0.330832209389324
"77358110Largemouth Bass",0.525265716391158,0.60323005419398,0.673306176596972,0.497827022679828,0.497232594618619,62,2.16099758199532,0.258403094781656
"77358110Largemouth Bass",0.286438033618328,0.368466638307336,0.881743225054785,0.133409740725093,0.12724099839881,30,2.03315554968787,0.319619466624431
